id,author,comment,clean_text,star_rating
358,打不si的木子菌,很好康！脑洞真的很大~顺便一提，白赤嗑死我了！,很好康！脑洞真的很大顺便一提，白赤嗑死我了！,5
359,Drarry第一扛把子手,实力上央视，恭喜啦,实力上央视，恭喜啦,5
360,仲三行,超级好 真的！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,超级好 真的！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！！,5
361,动漫萝莉最棒了,硬核科普番，满满必修三。,硬核科普番，满满必修三。,5
363,海绵A梦__,Nice！！！,Nice！！！,5
364,秋葵酱酱酱,普及知识了ouo,普及知识了ouo,5
365,Sevenlit_leete,编剧脑洞真的大,编剧脑洞真的大,5
366,凉竹荏苒,许久不见1146还是这么帅(*σ´∀`)σ,许久不见1146还是这么帅σ´∀`σ,5
367,墙角的榛子酥,好番，学到了很多,好番，学到了很多,5
368,捡不到钱的思思,很喜欢真的好喜欢这种,很喜欢真的好喜欢这种,5
371,竹內愛菜,很可爱的番，科普性很强（话说外卖小哥的身体里是巨噬细胞代替了白血球吗？）,很可爱的番，科普性很强话说外卖小哥的身体里是巨噬细胞代替了白血球吗？,5
372,无无五个大番茄,入宅以来看到的最优秀的动漫之一 寓教于乐 科普内容非常详细丰富 同时无论什么时候 我们身体内的细胞都在坚持工作维持我们的机体的正常功能 所以 请大家不要辜负身体内细胞的付出努力活着 完结撒花 感谢陪伴,入宅以来看到的最优秀的动漫之一 寓教于乐 科普内容非常详细丰富 同时无论什么时候 我们身体内的细胞都在坚持工作维持我们的机体的正常功能 所以 请大家不要辜负身体内细胞的付出努力活着 完结撒花 感谢陪伴,5
373,人在广东白嫖十年,爷能活下来真是个奇迹,爷能活下来真是个奇迹,5
374,九尾人柱力鸣人,央视cctv6发来贺电,央视cctv6发来贺电,5
375,星君懿河,好家伙，搞得我都不敢受伤了,好家伙，搞得我都不敢受伤了,5
376,灰の桜,血小板太可爱了，hhhh。,血小板太可爱了，hhhh。,5
377,菠萝肉嘟嘟,优秀的科普番，大爱！,优秀的科普番，大爱！,5
378,toxci_,香菜你开心就好,香菜你开心就好,5
381,米糕的小空纯,科普真的有用，还是不错的,科普真的有用，还是不错的,5
382,Ruck-A-Chucky,血小板赛高,血小板赛高,5
384,大大馅子,红细胞又又又迷路了,红细胞又又又迷路了,5
385,江の雪之下,我身体里的细胞也在工作ing@血小板,我身体里的细胞也在工作ing血小板,5
386,别学计算机www快跑,以一种新奇可爱的方式去认识自己的免疫系统。我只想说血小板好可爱啊啊啊,以一种新奇可爱的方式去认识自己的免疫系统。我只想说血小板好可爱啊啊啊,5
388,是苏然,一直都很喜欢,一直都很喜欢,5
392,夏目爱小狐狸,很好的科普番剧，很治愈。,很好的科普番剧，很治愈。,5
393,士道或真祢万绪零到十,那天，人类又想起了被生物支配的恐惧(doge),那天，人类又想起了被生物支配的恐惧doge,5
396,Carl-Medivh,很nice的番,很nice的番,5
397,李子酱_,难得的科普动画，反复看了好几遍了,难得的科普动画，反复看了好几遍了,5
398,好大一知猪,生物课讲这个，全段第一就是我了,生物课讲这个，全段第一就是我了,5
401,是黎屿不是鲤鱼,最最最喜欢了,最最最喜欢了,5
403,平泽-忧,就科普类动画而言，这部动画在同类中就是无敌的存在,就科普类动画而言，这部动画在同类中就是无敌的存在,5
404,迎水瑶台,毕竟不是剧情向的动漫，感觉剧情还是比较俗套了，好多次感觉就差一口气立意就上去了，但还是差一点。把动漫与科普结合起来倒是很有新意，让我想起的当年的蓝猫，希望以后能有更多这样科普向的动漫～,毕竟不是剧情向的动漫，感觉剧情还是比较俗套了，好多次感觉就差一口气立意就上去了，但还是差一点。把动漫与科普结合起来倒是很有新意，让我想起的当年的蓝猫，希望以后能有更多这样科普向的动漫～,5
406,圣奥诺雷泡芙,超级可爱嗷嗷嗷,超级可爱嗷嗷嗷,5
407,此昵称没有消耗硬币,nnnnnnice,nnnnnnice,5
410,人鬼瞰重关,9.6？？？这番不配9.9嘛？补分～,9.6？？？这番不配9.9嘛？补分～,5
411,啊咧_啦啦啦啦啦,看到最后两集的时候哭了，一定要好好爱惜自己的身体啊，不要辜负辛苦的细胞们,看到最后两集的时候哭了，一定要好好爱惜自己的身体啊，不要辜负辛苦的细胞们,5
412,微ni光,用丰富的脑洞模拟细胞生活，了解我们的身体状况，很好普及了人体生物知识,用丰富的脑洞模拟细胞生活，了解我们的身体状况，很好普及了人体生物知识,5
413,断剑却闪灵,吸引力很强，此处省略85个字。,吸引力很强，此处省略85个字。,5
414,你鸡不可nine,shifenbucuo,shifenbucuo,5
415,柑橘栀子花泡茶,科普类搞笑可爱的番～刚看前一两三集的时候会有一点点无聊，第四集开始越来越好看～,科普类搞笑可爱的番～刚看前一两三集的时候会有一点点无聊，第四集开始越来越好看～,5
416,民家的营销号,热血，恋爱，科普，友情，多位一体,热血，恋爱，科普，友情，多位一体,5
417,lアクノロキア,学到了学到了,学到了学到了,5
418,X-Lurker,满分好吗，没有反驳,满分好吗，没有反驳,5
421,超高校级的91cm,吹吹www,吹吹www,5
423,高维度星人,补分！！给我上9.9,补分！！给我上9.9,5
425,我最讨厌勒夏特列,披着科普片外衣的狗粮片，甜死我了，我就应该选生物的,披着科普片外衣的狗粮片，甜死我了，我就应该选生物的,5
426,丶清风掠耳,好看啊，最后差点被小红整泪目了(╥﹏╥),好看啊，最后差点被小红整泪目了╥﹏╥,5
427,沙滩有贝壳,寓教于乐哈哈哈哈,寓教于乐哈哈哈哈,5
428,幻化流离之人,每一次在稀松平常不过的呼吸，背后都有着无数像齿轮般有序运转的细胞在工作着，不论贫穷富贵，无休无眠地守护着这个太过于脆弱的世界。想到这我们也没有理由在人生中自暴自弃，也许这就是“工作细胞”的真正意义吧,每一次在稀松平常不过的呼吸，背后都有着无数像齿轮般有序运转的细胞在工作着，不论贫穷富贵，无休无眠地守护着这个太过于脆弱的世界。想到这我们也没有理由在人生中自暴自弃，也许这就是“工作细胞”的真正意义吧,5
429,超级破坏王BB酱,喜欢喜欢爱了爱了,喜欢喜欢爱了爱了,5
431,BRAVE_BRAVO,很棒的科普番,很棒的科普番,5
434,和彦9527,超级好看，同时学到了很多知识，感谢！,超级好看，同时学到了很多知识，感谢！,5
435,百变小团子,寓教于乐，老少咸宜。过两天打算带着娃娃一起看中配版w,寓教于乐，老少咸宜。过两天打算带着娃娃一起看中配版w,5
436,魅影沈夜,长知识啦！蛮好,长知识啦！蛮好,5
437,丢了星星的猫,haoye,haoye,5
438,次瓦次瓦,！！！！！,！！！！！,5
439,某科学の御坂-美琴,要好好爱惜自己的身体哟,要好好爱惜自己的身体哟,5
440,白嫖快乐吗,非常棒，很有教育意义,非常棒，很有教育意义,5
441,如儿两个字太短,希望你们不要再在我身体里谈恋爱了哼,希望你们不要再在我身体里谈恋爱了哼,5
443,欧鸡的小蛮腰,高中生物学习好帮手！！,高中生物学习好帮手！！,5
444,再来一些小甜饼,比我想象中做的严谨细致，在有趣中学到知识，挺适合各年龄段看的,比我想象中做的严谨细致，在有趣中学到知识，挺适合各年龄段看的,5
447,Johnny_D,好爱，好想一口气追完,好爱，好想一口气追完,5
449,哈哈哈日,可可爱爱是很好的科普番！！！,可可爱爱是很好的科普番！！！,5
450,こばやしはなこ,再来亿遍！,再来亿遍！,5
453,L牛奶香槟,地球竟是我自己。,地球竟是我自己。,5
454,LT乐塔,怎么掉分了,怎么掉分了,5
455,我去这也行吗,好康，好康,好康，好康,5
456,箱子里bili,生物老师推荐的，很好看，在弹幕大大的科普下或多或少的了解了一些人体知识,生物老师推荐的，很好看，在弹幕大大的科普下或多或少的了解了一些人体知识,5
457,起初SAMA,超级好看！！！！！,超级好看！！！！！,5
459,葉子19,中配版马上出了，新人补上五星,中配版马上出了，新人补上五星,5
460,最高にhightってやつだ,我还以为是废萌番……点进来一看，这不比博燃！！！,我还以为是废萌番……点进来一看，这不比博燃！！！,5
462,吃仙贝的ネネカ,能登姐姐的声音太好听了，awsl,能登姐姐的声音太好听了，awsl,5
463,甜鱼懂王宇宙无敌帅,爱死血小板了,爱死血小板了,5
465,吃豆人六世,可能是看番看到现在唯一一部二刷的，中配出了可能会三刷（欸嘿,可能是看番看到现在唯一一部二刷的，中配出了可能会三刷欸嘿,5
467,上杉四叶a,11集给我搞破防了，这番9.6低了,11集给我搞破防了，这番9.6低了,5
468,名ボーイ森田,很好看，有意思,很好看，有意思,5
469,司不斯卡,在寓教于乐中得到知识哈哈哈哈，画风也很nice，赞,在寓教于乐中得到知识哈哈哈哈，画风也很nice，赞,5
470,迪奥爷专业小面包师,很好的作品,很好的作品,5
471,_奶茶味的奶茶,为什么是9.6？？？,为什么是9.6？？？,5
472,吨吨的小锦鲤,经常被感动到泪目，是我的泪点太低了嘛,经常被感动到泪目，是我的泪点太低了嘛,5
473,雾里看雪_d,笑中有泪，没想到还这么励志！,笑中有泪，没想到还这么励志！,5
474,浙江赵露思,恋爱科普番，白哥赛高！！!,恋爱科普番，白哥赛高！！!,5
475,人某快,针不错 ，这部番真不错,针不错 ，这部番真不错,5
476,晓风吹鬓泪如霜,表面上是科普番，实则是恋爱番,表面上是科普番，实则是恋爱番,5
477,人活着就是为了兔宝宝,血小板真可爱,血小板真可爱,5
478,云の沐风,要按时休息，早点睡觉（一天限定,要按时休息，早点睡觉一天限定,5
480,洗澡要人催的小云,很棒，教会了我更加爱自己,很棒，教会了我更加爱自己,5
481,海盗の后勤队员,真心好看啊,真心好看啊,5
482,嘻嘻哈哈的圣墟,骨头社yyds白哥很帅香菜配得很好非常励志这也就是能被cctv收录的理由吧，希望中配好一点千万别被封,骨头社yyds白哥很帅香菜配得很好非常励志这也就是能被cctv收录的理由吧，希望中配好一点千万别被封,5
483,和雪丶,唯一的遗憾是我学生物的时候没看这部番剧,唯一的遗憾是我学生物的时候没看这部番剧,5
484,蔷薇水银灯,补番完成 我要抱走血小板,补番完成 我要抱走血小板,5
486,MAMOの铁粉,学医看这个真的超棒,学医看这个真的超棒,5
487,依筱之翼WING,非常棒，是我们需要的作品！,非常棒，是我们需要的作品！,5
488,吃桃子的咕咕,太棒啦，白哥超级帅气，血小板好卡哇伊，炒鸡治愈，相见恨晚,太棒啦，白哥超级帅气，血小板好卡哇伊，炒鸡治愈，相见恨晚,5
490,倾慕居里,啊啊啊，苏巴拉西,啊啊啊，苏巴拉西,5
491,-天-玄-,我觉得还可以，所以习惯满分。,我觉得还可以，所以习惯满分。,5
494,桥之巨人,优秀的科普番,优秀的科普番,5
495,翻滚的小笼包,太感动了 有这样寓教于乐的动画 关键成年人看还很享受,太感动了 有这样寓教于乐的动画 关键成年人看还很享受,5
496,希兒-芙乐艾,所以，这是谁的身体啊,所以，这是谁的身体啊,5
497,星野日向Official,这个红血球对淋巴管有着特殊的执念(｡•́︿•̀｡),这个红血球对淋巴管有着特殊的执念｡•́︿•̀｡,5
499,呆毛一蜜柑,不错的科普番剧,不错的科普番剧,5
500,一墨成书,趣味科普摩多摩多,趣味科普摩多摩多,5
501,S-Linaria,白赤糖太太太太太甜了！血糖飙升！,白赤糖太太太太太甜了！血糖飙升！,5
502,长虹Official,这也太有趣了，形象生动,这也太有趣了，形象生动,5
503,没钊了,太沙雕了我好爱,太沙雕了我好爱,5
504,砾ONE,好看！！！,好看！！！,5
505,Muchaco,涨知识，提醒人们细胞这么努力的活着，你也要好好努力啊！然后要好好爱惜自己的身体，健康第一！,涨知识，提醒人们细胞这么努力的活着，你也要好好努力啊！然后要好好爱惜自己的身体，健康第一！,5
506,莫帕孙夜迪,一体一世界，37兆2千亿细胞都在为了我们每天尽其所能，我们又有何理由不好好活下去呢？,一体一世界，37兆2千亿细胞都在为了我们每天尽其所能，我们又有何理由不好好活下去呢？,5
507,筱云幽,抱走血小板和红细胞还有巨噬细胞，嗜酸性细胞！血小板好萌好可爱！红细胞和巨噬细胞还有嗜酸性细胞也好可爱！挺有趣挺不错的一部番。期待第二季！,抱走血小板和红细胞还有巨噬细胞，嗜酸性细胞！血小板好萌好可爱！红细胞和巨噬细胞还有嗜酸性细胞也好可爱！挺有趣挺不错的一部番。期待第二季！,5
